,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
27364,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6BOJ_B.pdb,1.98,189.0,0.80011,335.0,0.46525,0.80011
67652,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1MKD_B.pdb,2.22,189.0,0.79704,328.0,0.47355,0.79704
55194,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Y2B_A.pdb,2.07,189.0,0.79668,326.0,0.47591,0.79668
61017,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FDC_B.pdb,1.95,189.0,0.79612,324.0,0.47796,0.79612
31924,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Y2K_B.pdb,2.22,189.0,0.79575,322.0,0.48159,0.79575
33266,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5K6J_A.pdb,2.05,189.0,0.79405,323.0,0.47933,0.79405
6539,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4KP6_A.pdb,2.07,189.0,0.79275,324.0,0.47739,0.79275
71261,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5H2Q_A.pdb,2.31,189.0,0.78612,329.0,0.46826,0.78612
42693,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FE3_A.pdb,2.28,189.0,0.78552,333.0,0.46288,0.78552
38772,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5G57_B.pdb,2.29,189.0,0.78411,332.0,0.46377,0.78411
41466,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7D7P_A.pdb,2.13,189.0,0.78396,329.0,0.46249,0.78396
4724,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4YQH_B.pdb,2.08,189.0,0.78185,321.0,0.47389,0.78185
20367,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VYD_A.pdb,2.02,189.0,0.78103,314.0,0.48171,0.78103
68469,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2R8Q_B.pdb,2.51,189.0,0.78045,335.0,0.45958,0.78045
80892,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VYD_B.pdb,2.34,189.0,0.77953,317.0,0.47741,0.77953
53956,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3V94_F.pdb,2.49,189.0,0.77862,334.0,0.45554,0.77862
55607,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2OUS_A.pdb,2.16,189.0,0.77564,326.0,0.46449,0.77564
67071,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4AJF_A.pdb,2.25,189.0,0.77518,327.0,0.46364,0.77518
75277,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3V93_A.pdb,2.44,189.0,0.77423,329.0,0.45976,0.77423
43860,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4HF4_B.pdb,1.95,189.0,0.77421,308.0,0.48751,0.77421
48532,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6CPU_A.pdb,2.64,189.0,0.7704,526.0,0.29734,0.7704
16962,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6CPT_A.pdb,2.58,189.0,0.76536,519.0,0.29854,0.76536
15284,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4TPM_A.pdb,1.96,189.0,0.76401,303.0,0.48874,0.76401
2743,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3JBQ_B.pdb,2.48,189.0,0.7625,328.0,0.46006,0.7625
21465,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3IBJ_A.pdb,2.51,189.0,0.72696,661.0,0.22275,0.72696
50599,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2H42_A.pdb,2.72,189.0,0.72639,326.0,0.43718,0.72639
82457,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1JB6_A.pdb,1.68,189.0,0.15205,32.0,0.66786,0.66786
46944,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5EON_A.pdb,2.22,189.0,0.11445,29.0,0.61836,0.61836
37523,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2MC7_A.pdb,2.29,189.0,0.13147,30.0,0.61635,0.61635
48938,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4W9M_F.pdb,2.36,189.0,0.15316,36.0,0.61163,0.61163
38932,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6J5E_H.pdb,2.5,189.0,0.11253,29.0,0.60328,0.60328
45361,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BO9_B.pdb,1.29,189.0,0.1008,28.0,0.60121,0.60121
83219,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6OVS_A.pdb,2.31,189.0,0.12881,33.0,0.60113,0.60113
15383,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1L6X_B.pdb,2.28,189.0,0.15333,34.0,0.60106,0.60106
75028,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2LZP_A.pdb,2.56,189.0,0.13623,31.0,0.60018,0.60018
84039,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1AIE_A.pdb,1.58,189.0,0.12342,31.0,0.59945,0.59945
66415,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3U91_A.pdb,1.71,189.0,0.11718,30.0,0.59696,0.59696
39285,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2JXF_A.pdb,2.7,189.0,0.12019,30.0,0.59644,0.59644
75435,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q25_B.pdb,2.71,189.0,0.13044,33.0,0.59626,0.59626
38815,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XYW_BO.pdb,2.53,189.0,0.11224,30.0,0.59435,0.59435
18652,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2JXZ_A.pdb,2.87,189.0,0.12848,32.0,0.59422,0.59422
24162,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5CWW_C.pdb,2.68,189.0,0.12533,32.0,0.59319,0.59319
59548,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A4Y_D.pdb,1.57,189.0,0.10608,29.0,0.59254,0.59254
79178,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3R0L_B.pdb,2.34,189.0,0.13878,32.0,0.59195,0.59195
5233,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3S8F_C.pdb,2.07,189.0,0.11185,31.0,0.59103,0.59103
6110,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3S8G_C.pdb,2.11,189.0,0.1117,31.0,0.59043,0.59043
60362,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFH_B.pdb,2.01,189.0,0.10794,30.0,0.5895,0.5895
10375,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YPC_H.pdb,2.27,189.0,0.15526,35.0,0.58772,0.58772
22930,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5YC0_G.pdb,1.55,189.0,0.10664,31.0,0.58722,0.58722
6991,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7JZL_G.pdb,2.47,189.0,0.20359,55.0,0.58708,0.58708
22107,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ET3_B.pdb,1.96,189.0,0.10807,30.0,0.58686,0.58686
13226,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5JGE_E.pdb,2.05,189.0,0.11144,30.0,0.58667,0.58667
32376,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VGY_D.pdb,2.52,189.0,0.12081,30.0,0.58591,0.58591
7111,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2GLH_A.pdb,2.86,189.0,0.13515,32.0,0.58546,0.58546
67343,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2GOM_A.pdb,3.21,189.0,0.23387,61.0,0.58501,0.58501
10368,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4GMQ_A.pdb,3.54,189.0,0.34527,92.0,0.58388,0.58388
26758,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1YOD_A.pdb,2.18,189.0,0.11828,30.0,0.58368,0.58368
16782,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BO8_D.pdb,1.56,189.0,0.10403,29.0,0.58318,0.58318
73105,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5XXF_D.pdb,2.42,189.0,0.12701,31.0,0.58295,0.58295
47236,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A4Y_E.pdb,2.02,189.0,0.12477,29.0,0.58284,0.58284
62223,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4H7R_B.pdb,2.61,189.0,0.11757,31.0,0.58263,0.58263
46885,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q5S_C.pdb,2.44,189.0,0.11723,30.0,0.58164,0.58164
76251,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Q90_L.pdb,2.12,189.0,0.12327,32.0,0.58145,0.58145
6993,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BAW_F.pdb,2.83,189.0,0.11813,30.0,0.58039,0.58039
80464,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1QEY_A.pdb,2.3,189.0,0.11394,31.0,0.58029,0.58029
37228,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NS1_A.pdb,2.75,189.0,0.1159,31.0,0.58018,0.58018
31849,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3R4H_B.pdb,2.19,189.0,0.10875,29.0,0.57996,0.57996
12411,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BOA_E.pdb,1.52,189.0,0.10397,29.0,0.5795,0.5795
75552,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3LJM_B.pdb,2.53,189.0,0.11675,29.0,0.5791,0.5791
54764,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A4P_M.pdb,2.47,189.0,0.11611,31.0,0.57879,0.57879
