,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
16885,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L5T_R.pdb,1.64,249.0,0.87126,235.0,0.9205,0.9205
37450,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Z46_B.pdb,1.77,249.0,0.827,223.0,0.91779,0.91779
14542,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MUW_P.pdb,1.62,249.0,0.84562,229.0,0.91593,0.91593
14017,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LE5_O.pdb,1.62,249.0,0.84669,230.0,0.91341,0.91341
13372,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1J2Q_D.pdb,1.99,249.0,0.86673,237.0,0.90836,0.90836
15480,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6QM7_P.pdb,1.76,249.0,0.83856,229.0,0.90797,0.90797
11381,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1J2P_E.pdb,1.95,249.0,0.88629,243.0,0.90705,0.90705
23518,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L5T_E.pdb,1.59,249.0,0.84288,231.0,0.90525,0.90525
78865,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LE5_E.pdb,1.68,249.0,0.84983,233.0,0.90507,0.90507
3567,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6QM7_Q.pdb,2.18,249.0,0.90423,276.0,0.8197,0.90423
48699,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LE5_P.pdb,1.68,249.0,0.89703,247.0,0.90404,0.90404
51635,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VFU_H.pdb,1.71,249.0,0.8451,232.0,0.90388,0.90388
48993,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FVV_F.pdb,1.56,249.0,0.84161,231.0,0.90358,0.90358
31251,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7AWE_F.pdb,1.73,249.0,0.85847,236.0,0.90318,0.90318
20760,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6QM8_C.pdb,2.18,249.0,0.9031,276.0,0.81878,0.9031
3279,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L4G_P.pdb,1.59,249.0,0.90308,250.0,0.89961,0.90308
26861,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LE5_U.pdb,1.62,249.0,0.84392,232.0,0.90274,0.90274
31075,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L4G_B.pdb,1.76,249.0,0.84567,233.0,0.90094,0.90094
73617,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1RYP_T.pdb,1.62,249.0,0.84572,233.0,0.90086,0.90086
58242,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MUW_Q.pdb,1.8,249.0,0.87283,241.0,0.9005,0.9005
56559,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L4G_T.pdb,2.07,249.0,0.87648,242.0,0.90047,0.90047
29327,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LE5_R.pdb,1.79,249.0,0.84529,233.0,0.9003,0.9003
17177,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6HE8_C.pdb,2.16,249.0,0.87583,242.0,0.89966,0.89966
15655,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6QM7_A.pdb,1.41,249.0,0.88145,244.0,0.89873,0.89873
26039,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6R70_T.pdb,2.15,249.0,0.86721,240.0,0.89796,0.89796
45184,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L4G_F.pdb,1.85,249.0,0.8602,238.0,0.89762,0.89762
83656,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1RYP_S.pdb,1.78,249.0,0.8733,242.0,0.89724,0.89724
79681,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6TD5_G.pdb,2.06,249.0,0.83233,230.0,0.89709,0.89709
13136,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6TCZ_A.pdb,1.57,249.0,0.88188,245.0,0.89565,0.89565
8289,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VFT_L.pdb,1.88,249.0,0.85822,238.0,0.89549,0.89549
70349,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L4G_R.pdb,1.91,249.0,0.84416,234.0,0.89531,0.89531
70873,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VFU_G.pdb,1.71,249.0,0.86469,240.0,0.89523,0.89523
10038,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LE5_F.pdb,2.15,249.0,0.86123,239.0,0.89519,0.89519
20885,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5FMG_U.pdb,2.02,249.0,0.79399,219.0,0.89485,0.89485
50520,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6KWY_E.pdb,1.75,249.0,0.86408,240.0,0.89468,0.89468
79854,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L4G_N.pdb,1.61,249.0,0.87693,244.0,0.89403,0.89403
54155,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6QM7_U.pdb,2.09,249.0,0.8225,228.0,0.89364,0.89364
30434,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MUW_T.pdb,1.62,249.0,0.84948,236.0,0.89361,0.89361
60684,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6R70_D.pdb,1.64,249.0,0.83894,233.0,0.89338,0.89338
8873,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3MG7_P.pdb,1.85,249.0,0.84484,235.0,0.89265,0.89265
44950,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MUV_T.pdb,1.64,249.0,0.84679,236.0,0.89062,0.89062
20703,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LN3_C.pdb,2.05,249.0,0.89016,261.0,0.85195,0.89016
50870,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FVY_E.pdb,1.97,249.0,0.87488,245.0,0.88831,0.88831
49110,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4V7O_AT.pdb,1.74,249.0,0.83003,232.0,0.88761,0.88761
59055,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FVW_C.pdb,1.95,249.0,0.85998,241.0,0.8869,0.8869
14190,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MUX_Q.pdb,1.92,249.0,0.8731,245.0,0.88667,0.88667
77696,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1RYP_O.pdb,1.89,249.0,0.86418,243.0,0.88429,0.88429
80443,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4R18_U.pdb,1.79,249.0,0.85652,241.0,0.88325,0.88325
43189,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4V7O_BA.pdb,1.95,249.0,0.85996,243.0,0.87989,0.87989
19060,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4R18_T.pdb,2.09,249.0,0.85954,243.0,0.87956,0.87956
66096,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4R17_T.pdb,2.09,249.0,0.85874,243.0,0.87875,0.87875
15127,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4FZG_T.pdb,2.27,249.0,0.86062,244.0,0.87724,0.87724
22227,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1RYP_G.pdb,2.28,249.0,0.85944,244.0,0.87601,0.87601
35869,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L5T_B.pdb,2.07,249.0,0.85787,244.0,0.87456,0.87456
69591,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1RYP_C.pdb,2.06,249.0,0.85779,244.0,0.87447,0.87447
54623,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MUW_S.pdb,2.14,249.0,0.85405,243.0,0.87386,0.87386
42549,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5THO_T.pdb,2.03,249.0,0.76626,217.0,0.87043,0.87043
50283,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6EF3_G.pdb,2.24,249.0,0.86042,246.0,0.87028,0.87028
81434,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FVY_G.pdb,2.16,249.0,0.85538,245.0,0.86846,0.86846
76006,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7LXU_G.pdb,2.09,249.0,0.8458,242.0,0.86846,0.86846
41024,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3MI0_I.pdb,2.08,249.0,0.761,216.0,0.86809,0.86809
16476,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5LN3_D.pdb,2.15,249.0,0.86453,248.0,0.86775,0.86775
2119,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2H6J_C.pdb,2.06,249.0,0.76907,219.0,0.86575,0.86575
36569,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MUW_O.pdb,1.78,249.0,0.86537,251.0,0.85881,0.86537
29329,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Q5R_D.pdb,2.07,249.0,0.76858,219.0,0.86513,0.86513
1014,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Q5Q_E.pdb,2.13,249.0,0.76816,219.0,0.86475,0.86475
51867,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1RYP_P.pdb,1.65,249.0,0.85476,250.0,0.85149,0.85476
33121,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4R18_O.pdb,1.65,249.0,0.85415,250.0,0.85088,0.85415
70588,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Z46_V.pdb,2.48,249.0,0.64362,184.0,0.85414,0.85414
2239,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VFR_N.pdb,2.33,249.0,0.6673,191.0,0.854,0.854
25226,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1RYP_K.pdb,2.53,249.0,0.69014,198.0,0.85202,0.85202
8995,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3H4P_e.pdb,2.52,249.0,0.70119,202.0,0.85193,0.85193
18185,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3WXR_K.pdb,2.53,249.0,0.68653,197.0,0.85145,0.85145
83894,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4LTC_J.pdb,2.55,249.0,0.68956,198.0,0.85124,0.85124
69773,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3WXR_Y.pdb,2.54,249.0,0.68954,198.0,0.8511,0.8511
13024,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1YAR_J.pdb,2.57,249.0,0.70182,203.0,0.84932,0.84932
37572,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4R18_J.pdb,2.57,249.0,0.67825,195.0,0.84896,0.84896
54687,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6UTH_H.pdb,2.44,249.0,0.701,203.0,0.84837,0.84837
77469,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1J2Q_I.pdb,2.55,249.0,0.69754,202.0,0.84773,0.84773
52582,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5FMG_W.pdb,2.52,249.0,0.64482,186.0,0.84521,0.84521
78519,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5L5T_b.pdb,2.67,249.0,0.67636,196.0,0.84414,0.84414
79686,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4LTC_N.pdb,2.67,249.0,0.67601,196.0,0.84367,0.84367
69125,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5TRG_D.pdb,2.22,249.0,0.7594,223.0,0.84103,0.84103
77288,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5MPA_B.pdb,1.85,249.0,0.84008,250.0,0.8369,0.84008
