,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
31020,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6WCU_B.pdb,0.65,223.0,0.12835,30.0,0.80986,0.80986
4605,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2MET_A.pdb,1.27,223.0,0.15983,37.0,0.80785,0.80785
59993,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3LJM_B.pdb,0.76,223.0,0.12774,29.0,0.80443,0.80443
63141,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2Z2T_F.pdb,0.88,223.0,0.14457,33.0,0.80397,0.80397
78703,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4PN8_F.pdb,0.84,223.0,0.13162,30.0,0.80306,0.80306
34301,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2BEQ_B.pdb,1.43,223.0,0.14725,36.0,0.79903,0.79903
15821,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2XUS_A.pdb,1.11,223.0,0.17705,41.0,0.79877,0.79877
80583,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XXZ_B.pdb,1.42,223.0,0.12582,30.0,0.79841,0.79841
28163,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_C.pdb,0.83,223.0,0.14481,34.0,0.79661,0.79661
58541,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VIE_B.pdb,0.96,223.0,0.15691,36.0,0.79661,0.79661
28337,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6ITH_A.pdb,1.27,223.0,0.14675,35.0,0.79556,0.79556
9772,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4PAS_A.pdb,0.86,223.0,0.14902,35.0,0.79455,0.79455
33072,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ZCX_A.pdb,0.84,223.0,0.13168,31.0,0.79329,0.79329
17574,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3W19_C.pdb,1.44,223.0,0.16323,38.0,0.79227,0.79227
24566,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q5O_A.pdb,0.83,223.0,0.1317,30.0,0.79101,0.79101
71227,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5NC5_H.pdb,1.03,223.0,0.1607,37.0,0.79007,0.79007
73792,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3WMJ_B.pdb,1.14,223.0,0.15957,37.0,0.78982,0.78982
44623,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2NRN_D.pdb,1.45,223.0,0.14606,34.0,0.78913,0.78913
68087,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6JQK_C.pdb,1.08,223.0,0.14725,34.0,0.78858,0.78858
19332,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1YOD_A.pdb,0.9,223.0,0.13123,30.0,0.78813,0.78813
68261,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5CMZ_D.pdb,1.14,223.0,0.13926,34.0,0.78732,0.78732
45152,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB2_C.pdb,0.73,223.0,0.13227,30.0,0.78453,0.78453
19391,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G69_G.pdb,0.61,223.0,0.1241,30.0,0.7845,0.7845
38842,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3WMI_B.pdb,1.16,223.0,0.15936,37.0,0.78437,0.78437
50559,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YTU_A.pdb,1.5,223.0,0.14215,34.0,0.78413,0.78413
74784,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4D2H_G.pdb,1.44,223.0,0.14213,35.0,0.78341,0.78341
20919,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6WB3_A.pdb,0.87,223.0,0.13144,30.0,0.78256,0.78256
1275,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ZCX_W.pdb,1.51,223.0,0.14213,33.0,0.78226,0.78226
52209,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3S8G_C.pdb,0.86,223.0,0.13586,31.0,0.78049,0.78049
28922,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RQF_E.pdb,1.75,223.0,0.1315,31.0,0.77982,0.77982
80347,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3S8F_C.pdb,0.9,223.0,0.13562,31.0,0.77944,0.77944
45504,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6KTS_D.pdb,0.85,223.0,0.14467,34.0,0.7793,0.7793
43805,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB1_A.pdb,0.84,223.0,0.13602,31.0,0.77743,0.77743
30437,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3U91_A.pdb,0.82,223.0,0.13176,30.0,0.7774,0.7774
19744,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2OVC_A.pdb,0.73,223.0,0.13228,30.0,0.77719,0.77719
75836,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6C_B.pdb,0.83,223.0,0.1317,30.0,0.77652,0.77652
7275,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6TVU_AaA.pdb,1.62,223.0,0.16152,38.0,0.77523,0.77523
2558,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1G1J_B.pdb,1.31,223.0,0.1796,43.0,0.77423,0.77423
22561,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2O1K_A.pdb,1.57,223.0,0.17921,43.0,0.77351,0.77351
50207,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VTQ_D.pdb,1.56,223.0,0.15788,37.0,0.77342,0.77342
32367,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2JXF_A.pdb,1.53,223.0,0.12884,30.0,0.77201,0.77201
73151,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1WFB_B.pdb,1.49,223.0,0.14679,37.0,0.772,0.772
45740,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1M3W_D.pdb,0.94,223.0,0.12675,30.0,0.77122,0.77122
43160,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XNE_C.pdb,0.77,223.0,0.12768,30.0,0.77114,0.77114
61043,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5H0N_L.pdb,0.8,223.0,0.12754,30.0,0.77038,0.77038
11865,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1C94_B.pdb,1.08,223.0,0.156,37.0,0.76997,0.76997
2440,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4I2L_C.pdb,1.4,223.0,0.16734,41.0,0.76906,0.76906
81170,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6D_B.pdb,0.78,223.0,0.13194,30.0,0.76886,0.76886
23151,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4H44_E.pdb,0.97,223.0,0.13511,31.0,0.76876,0.76876
22974,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4HLR_A.pdb,0.94,223.0,0.13539,31.0,0.76798,0.76798
53564,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3S3C_C.pdb,0.98,223.0,0.14372,33.0,0.76788,0.76788
52504,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XY0_A.pdb,0.88,223.0,0.13132,30.0,0.76738,0.76738
20977,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3AHA_D.pdb,1.06,223.0,0.14744,34.0,0.76715,0.76715
11226,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3EFD_K.pdb,0.82,223.0,0.13172,30.0,0.76639,0.76639
29737,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4D2H_A.pdb,1.47,223.0,0.14891,37.0,0.76536,0.76536
34825,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6DLC_B.pdb,1.14,223.0,0.14269,33.0,0.76506,0.76506
52680,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2A93_B.pdb,0.92,223.0,0.13979,32.0,0.76483,0.76483
24330,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5CMZ_C.pdb,1.78,223.0,0.18143,45.0,0.7648,0.7648
19803,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4H13_E.pdb,0.89,223.0,0.14,32.0,0.76463,0.76463
84040,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5NMN_A.pdb,1.51,223.0,0.13797,34.0,0.76401,0.76401
21153,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q5S_C.pdb,0.87,223.0,0.1314,30.0,0.76368,0.76368
58483,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4PND_A.pdb,1.42,223.0,0.12935,30.0,0.76209,0.76209
49384,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2E74_E.pdb,0.89,223.0,0.14001,32.0,0.76164,0.76164
13201,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2PNV_B.pdb,1.43,223.0,0.15876,39.0,0.76131,0.76131
35350,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5FV8_B.pdb,1.44,223.0,0.14227,35.0,0.76093,0.76093
2088,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_B.pdb,1.04,223.0,0.1475,34.0,0.76032,0.76032
1971,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_A.pdb,0.96,223.0,0.14384,34.0,0.75965,0.75965
37214,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Q90_G.pdb,1.37,223.0,0.12889,30.0,0.75956,0.75956
51973,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7L33_C.pdb,1.23,223.0,0.12974,30.0,0.7593,0.7593
74610,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VH7_F.pdb,0.9,223.0,0.13563,31.0,0.75919,0.75919
12678,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1JEK_A.pdb,0.97,223.0,0.16121,40.0,0.75892,0.75892
77824,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6JLU_x.pdb,1.23,223.0,0.14642,35.0,0.75831,0.75831
33424,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1IJ1_B.pdb,0.83,223.0,0.13599,31.0,0.75821,0.75821
2146,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2YMY_B.pdb,1.24,223.0,0.17139,41.0,0.75705,0.75705
48795,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFG_D.pdb,0.82,223.0,0.1317,30.0,0.75684,0.75684
50794,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1PQ1_B.pdb,1.61,223.0,0.13966,33.0,0.75667,0.75667
57960,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6G_I.pdb,1.4,223.0,0.12465,30.0,0.75641,0.75641
32250,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2VOY_K.pdb,0.92,223.0,0.13975,32.0,0.75609,0.75609
51855,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6S7O_B.pdb,1.91,223.0,0.13824,33.0,0.7557,0.7557
77882,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RQF_N.pdb,1.1,223.0,0.1556,36.0,0.75561,0.75561
9598,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1JEK_B.pdb,1.02,223.0,0.14757,34.0,0.75473,0.75473
43864,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XY1_A.pdb,0.88,223.0,0.13132,30.0,0.75428,0.75428
46271,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q5R_I.pdb,0.86,223.0,0.13147,30.0,0.75413,0.75413
24861,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2R2V_G.pdb,1.2,223.0,0.14239,33.0,0.75392,0.75392
78233,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6G_L.pdb,1.35,223.0,0.1286,30.0,0.75349,0.75349
60635,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FUE_D.pdb,1.03,223.0,0.15191,36.0,0.75345,0.75345
16463,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3G1E_B.pdb,1.16,223.0,0.15522,37.0,0.75344,0.75344
61683,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6F_A.pdb,0.84,223.0,0.13161,30.0,0.75308,0.75308
44741,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6LUM_E.pdb,1.39,223.0,0.13275,31.0,0.75265,0.75265
15881,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A1T_C.pdb,0.75,223.0,0.1234,29.0,0.75235,0.75235
