,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
77901,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YSE_A.pdb,3.36,153.0,0.20803,46.0,0.52311,0.52311
51127,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7B2B_B.pdb,2.7,153.0,0.14515,31.0,0.52164,0.52164
62877,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1ZXH_A.pdb,3.3,153.0,0.24795,56.0,0.51984,0.51984
25394,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3FF5_B.pdb,3.16,153.0,0.2333,54.0,0.51757,0.51757
58508,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2FJZ_A.pdb,3.04,153.0,0.25079,59.0,0.51684,0.51684
72893,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2FMA_A.pdb,3.04,153.0,0.25074,59.0,0.5166,0.5166
19182,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3OUV_A.pdb,2.63,153.0,0.26118,67.0,0.51654,0.51654
64098,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7RJF_A.pdb,2.63,153.0,0.22167,47.0,0.51605,0.51605
53239,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5JG9_A.pdb,2.84,153.0,0.21004,46.0,0.51602,0.51602
37645,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1MZW_B.pdb,3.0,153.0,0.16252,31.0,0.51359,0.51359
77844,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2UWJ_F.pdb,2.05,153.0,0.14592,32.0,0.51306,0.51306
68059,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3ZOQ_C.pdb,3.25,153.0,0.24693,53.0,0.51237,0.51237
76213,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3WWQ_C.pdb,2.59,153.0,0.18892,38.0,0.51047,0.51047
65089,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1T6O_A.pdb,2.75,153.0,0.21083,49.0,0.50774,0.50774
22395,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6NJF_A.pdb,3.18,153.0,0.24259,56.0,0.50751,0.50751
78657,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VMR_D.pdb,2.5,153.0,0.17491,37.0,0.50538,0.50538
5278,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5NOD_A.pdb,2.43,153.0,0.27302,75.0,0.50409,0.50409
28923,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VMR_C.pdb,2.6,153.0,0.17832,38.0,0.50325,0.50325
55304,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5NGN_C.pdb,2.1,153.0,0.1705,33.0,0.50269,0.50269
43627,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3W7Y_D.pdb,2.75,153.0,0.14155,30.0,0.50206,0.50206
56185,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4ZLX_B.pdb,3.15,153.0,0.20671,47.0,0.50092,0.50092
67245,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1MM0_A.pdb,2.78,153.0,0.16966,36.0,0.50015,0.50015
81231,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5JI4_A.pdb,2.62,153.0,0.19693,37.0,0.49864,0.49864
15345,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3E21_A.pdb,2.67,153.0,0.17578,40.0,0.49554,0.49554
51945,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5E0Y_A.pdb,2.82,153.0,0.25752,68.0,0.49535,0.49535
52652,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7OGR_X.pdb,2.18,153.0,0.15799,32.0,0.49534,0.49534
76385,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5N41_A.pdb,3.42,153.0,0.24663,60.0,0.49489,0.49489
53771,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6S7O_B.pdb,2.75,153.0,0.14164,33.0,0.49464,0.49464
57523,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7JFL_C.pdb,3.19,153.0,0.16553,36.0,0.49462,0.49462
62587,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3R4H_B.pdb,2.65,153.0,0.12952,29.0,0.49405,0.49405
83862,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2AXK_A.pdb,2.37,153.0,0.18939,37.0,0.49398,0.49398
61475,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5YT6_B.pdb,2.31,153.0,0.16561,35.0,0.49381,0.49381
52651,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2LVH_A.pdb,2.43,153.0,0.21421,45.0,0.49247,0.49247
35242,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Z96_A.pdb,2.2,153.0,0.1737,38.0,0.49075,0.49075
53535,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4CZ6_D.pdb,3.02,153.0,0.16205,33.0,0.49072,0.49072
21053,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2LUG_A.pdb,2.02,153.0,0.1651,36.0,0.49068,0.49068
5341,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3E8Y_X.pdb,2.44,153.0,0.15254,30.0,0.48823,0.48823
5282,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1ZDB_A.pdb,3.11,153.0,0.173,38.0,0.48783,0.48783
11972,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1NCS_A.pdb,2.58,153.0,0.21407,47.0,0.48659,0.48659
20118,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RPR_G.pdb,3.09,153.0,0.20032,43.0,0.48544,0.48544
68466,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5U52_Z.pdb,3.25,153.0,0.15621,34.0,0.48521,0.48521
47733,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1L6X_B.pdb,3.0,153.0,0.15477,34.0,0.48512,0.48512
41453,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1PJV_A.pdb,2.78,153.0,0.1586,32.0,0.48506,0.48506
7619,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A4Y_D.pdb,2.68,153.0,0.12207,29.0,0.48505,0.48505
52300,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7L33_B.pdb,2.44,153.0,0.13192,30.0,0.48464,0.48464
17728,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3U91_A.pdb,2.46,153.0,0.1299,30.0,0.48461,0.48461
74119,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6F_E.pdb,3.11,153.0,0.12306,29.0,0.48428,0.48428
12613,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3JCU_z.pdb,4.05,153.0,0.25153,61.0,0.48416,0.48416
47968,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7L33_C.pdb,1.66,153.0,0.12454,30.0,0.48416,0.48416
46742,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XMI_F.pdb,1.93,153.0,0.15929,33.0,0.48391,0.48391
44921,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3LJM_B.pdb,2.16,153.0,0.12198,29.0,0.48374,0.48374
29564,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5YT6_D.pdb,2.24,153.0,0.15781,31.0,0.48369,0.48369
34721,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2WPG_A.pdb,4.79,153.0,0.4826,625.0,0.16157,0.4826
50016,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFH_B.pdb,3.13,153.0,0.12701,30.0,0.48212,0.48212
26985,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5BMH_A.pdb,3.3,153.0,0.23008,56.0,0.48204,0.48204
10449,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BAS_B.pdb,2.75,153.0,0.13001,29.0,0.48188,0.48188
30266,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6SKG_Bo.pdb,2.95,153.0,0.19386,43.0,0.48174,0.48174
71554,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5I1N_A.pdb,1.94,153.0,0.14598,34.0,0.48146,0.48146
31857,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6THH_C.pdb,5.16,153.0,0.48115,816.0,0.13096,0.48115
27931,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2EEM_A.pdb,2.77,153.0,0.16334,34.0,0.48104,0.48104
49314,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2K9D_A.pdb,2.84,153.0,0.1844,44.0,0.48036,0.48036
81115,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4BD2_C.pdb,2.83,153.0,0.12873,30.0,0.48026,0.48026
70153,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6GW7_A.pdb,3.59,153.0,0.25583,59.0,0.48014,0.48014
40457,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3FIL_B.pdb,3.08,153.0,0.23433,56.0,0.4801,0.4801
35766,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3HSH_B.pdb,3.37,153.0,0.23136,56.0,0.48004,0.48004
68640,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3K6G_E.pdb,3.12,153.0,0.16387,36.0,0.47971,0.47971
16390,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BOA_E.pdb,2.49,153.0,0.12463,29.0,0.47907,0.47907
36708,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5EDU_A.pdb,5.07,153.0,0.4781,720.0,0.13895,0.4781
24512,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5BMI_A.pdb,2.81,153.0,0.23669,56.0,0.47794,0.47794
43745,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2KP0_A.pdb,2.73,153.0,0.16017,33.0,0.47785,0.47785
30149,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1GCM_B.pdb,1.73,153.0,0.12698,32.0,0.47777,0.47777
25868,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5HKN_B.pdb,3.14,153.0,0.1228,30.0,0.47716,0.47716
37997,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFH_D.pdb,3.06,153.0,0.12266,30.0,0.4768,0.4768
54594,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6NLA_A.pdb,2.88,153.0,0.22895,56.0,0.47672,0.47672
39755,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BOA_D.pdb,3.14,153.0,0.12828,29.0,0.47654,0.47654
22106,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5EZC_G.pdb,2.16,153.0,0.12749,30.0,0.47643,0.47643
36179,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2AKF_A.pdb,3.06,153.0,0.12956,32.0,0.47591,0.47591
