,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
72951,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6L8I_A.pdb,1.82,100.0,0.84388,439.0,0.21445,0.84388
32624,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2FDV_B.pdb,1.62,100.0,0.84354,465.0,0.19703,0.84354
44737,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6L8H_D.pdb,1.98,100.0,0.8434,466.0,0.20165,0.8434
10203,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Z11_A.pdb,1.59,100.0,0.84225,467.0,0.19627,0.84225
31047,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6J95_A.pdb,1.83,100.0,0.84191,445.0,0.21154,0.84191
69397,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4R21_B.pdb,1.35,100.0,0.84061,423.0,0.21334,0.84061
65092,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2HI4_A.pdb,1.66,100.0,0.83987,480.0,0.19241,0.83987
818,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6UDM_A.pdb,1.72,100.0,0.83591,467.0,0.19725,0.83591
79709,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6J94_A.pdb,1.89,100.0,0.83577,457.0,0.20561,0.83577
76848,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6UDL_B.pdb,1.72,100.0,0.83355,477.0,0.19318,0.83355
80821,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4R1Z_B.pdb,1.86,100.0,0.83262,411.0,0.22261,0.83262
31807,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6A17_A.pdb,1.86,100.0,0.82854,444.0,0.20628,0.82854
82282,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6B82_B.pdb,1.88,100.0,0.82639,470.0,0.1951,0.82639
48141,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1PO5_A.pdb,1.75,100.0,0.82632,465.0,0.19584,0.82632
62009,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5UFG_A.pdb,1.72,100.0,0.825,464.0,0.19625,0.825
31573,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4Y8W_C.pdb,1.59,100.0,0.8234,442.0,0.20275,0.8234
18343,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2VE3_B.pdb,2.13,100.0,0.81873,427.0,0.21391,0.81873
58052,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3LC4_B.pdb,1.77,100.0,0.81605,459.0,0.19776,0.81605
40405,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3T3Z_B.pdb,1.6,100.0,0.81569,464.0,0.19475,0.81569
68754,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3E6I_A.pdb,1.78,100.0,0.81525,462.0,0.1964,0.81525
75629,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6VLT_F.pdb,1.79,100.0,0.81384,460.0,0.19711,0.81384
20094,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VBU_B.pdb,1.53,100.0,0.8135,441.0,0.1994,0.8135
4719,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VBU_A.pdb,1.52,100.0,0.81299,442.0,0.19898,0.81299
81111,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6CR2_B.pdb,2.26,100.0,0.81073,469.0,0.19932,0.81073
39120,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3K9V_B.pdb,2.39,100.0,0.81007,464.0,0.19595,0.81007
77258,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2VE3_A.pdb,2.18,100.0,0.81,435.0,0.20965,0.81
4369,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5E0E_A.pdb,1.8,100.0,0.80868,463.0,0.19567,0.80868
50023,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1E9X_A.pdb,1.79,100.0,0.80689,449.0,0.20175,0.80689
37661,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4KQ8_A.pdb,1.74,100.0,0.80455,452.0,0.19859,0.80455
12665,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5JL7_A.pdb,1.79,100.0,0.80265,452.0,0.19825,0.80265
16655,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5XXI_A.pdb,1.85,100.0,0.80232,463.0,0.19518,0.80232
14429,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3S79_A.pdb,1.79,100.0,0.80198,452.0,0.19823,0.80198
11375,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2W0B_A.pdb,2.06,100.0,0.80016,440.0,0.206,0.80016
22140,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7RTQ_C.pdb,1.98,100.0,0.79735,449.0,0.20027,0.79735
52901,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3EL3_A.pdb,2.33,100.0,0.79717,417.0,0.21653,0.79717
47611,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4UYL_B.pdb,2.29,100.0,0.79695,470.0,0.19631,0.79695
23427,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2IJ2_B.pdb,2.11,100.0,0.79639,448.0,0.20028,0.79639
49490,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4LXJ_A.pdb,2.32,100.0,0.79622,530.0,0.17643,0.79622
69629,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MCW_A.pdb,2.09,100.0,0.79472,446.0,0.20424,0.79472
26545,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3DBG_B.pdb,2.18,100.0,0.79249,379.0,0.23583,0.79249
59156,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6JLV_A.pdb,2.33,100.0,0.79206,455.0,0.19934,0.79206
73125,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7P6L_A.pdb,2.26,100.0,0.79099,458.0,0.19977,0.79099
59389,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6A15_A.pdb,1.86,100.0,0.79048,439.0,0.19967,0.79048
66897,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6M4S_A.pdb,2.02,100.0,0.78997,389.0,0.22701,0.78997
23719,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7P6L_B.pdb,2.42,100.0,0.78988,458.0,0.19916,0.78988
61018,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1R9O_A.pdb,1.94,100.0,0.78986,455.0,0.19746,0.78986
16831,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2CIB_A.pdb,2.12,100.0,0.78949,419.0,0.21491,0.78949
45914,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1N97_A.pdb,1.78,100.0,0.78832,385.0,0.22875,0.78832
12782,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4UHL_C.pdb,2.22,100.0,0.78811,445.0,0.20352,0.78811
19973,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5UL0_A.pdb,2.37,100.0,0.78759,528.0,0.17653,0.78759
43331,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VEU_C.pdb,2.21,100.0,0.78756,469.0,0.1935,0.78756
24951,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6AY4_A.pdb,2.17,100.0,0.7864,450.0,0.19841,0.7864
59037,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ESH_A.pdb,2.36,100.0,0.78612,528.0,0.17655,0.78612
7172,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3NC6_B.pdb,2.35,100.0,0.78586,389.0,0.23409,0.78586
80995,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5VCC_A.pdb,2.46,100.0,0.78487,457.0,0.19882,0.78487
24362,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6MI0_A.pdb,1.93,100.0,0.78444,446.0,0.20126,0.78444
54779,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6UEZ_B.pdb,2.25,100.0,0.78338,445.0,0.20313,0.78338
56713,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3CBD_A.pdb,2.07,100.0,0.78184,455.0,0.19532,0.78184
1979,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4K9W_A.pdb,2.56,100.0,0.78109,458.0,0.19752,0.78109
48555,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5NWS_A.pdb,2.04,100.0,0.78092,395.0,0.22329,0.78092
58574,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3V8D_A.pdb,2.52,100.0,0.78047,479.0,0.18831,0.78047
68987,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5TZ1_B.pdb,2.73,100.0,0.77701,484.0,0.18947,0.77701
61309,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3DAN_A.pdb,2.17,100.0,0.77664,473.0,0.1888,0.77664
73420,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3E5J_A.pdb,1.72,100.0,0.7764,390.0,0.21963,0.7764
57296,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FYJ_A.pdb,2.03,100.0,0.77623,417.0,0.21334,0.77623
5475,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3V8D_B.pdb,2.54,100.0,0.77618,467.0,0.19256,0.77618
78832,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7F3H_B.pdb,2.05,100.0,0.77567,456.0,0.19464,0.77567
44855,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7F3W_A.pdb,2.05,100.0,0.77562,464.0,0.19141,0.77562
78778,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3NC3_B.pdb,1.97,100.0,0.77475,385.0,0.23062,0.77475
29467,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3DSK_A.pdb,2.21,100.0,0.77303,466.0,0.19106,0.77303
14020,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5NCB_A.pdb,1.66,100.0,0.77245,403.0,0.21315,0.77245
57004,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7F3W_C.pdb,2.06,100.0,0.77234,454.0,0.19532,0.77234
80118,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6N6Q_B.pdb,2.44,100.0,0.77214,448.0,0.19859,0.77214
9156,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YCI_A.pdb,1.66,100.0,0.77213,403.0,0.21309,0.77213
20856,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3OFU_A.pdb,1.8,100.0,0.77198,396.0,0.21783,0.77198
4137,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5TL8_A.pdb,2.08,100.0,0.77187,448.0,0.1955,0.77187
39763,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6UW2_A.pdb,2.3,100.0,0.7715,449.0,0.19918,0.7715
3672,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6N6Q_D.pdb,2.46,100.0,0.77141,440.0,0.20198,0.77141
23488,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1IZO_B.pdb,2.07,100.0,0.77056,411.0,0.2179,0.77056
29586,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2ZQX_C.pdb,2.09,100.0,0.77048,411.0,0.21769,0.77048
29525,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3SN5_B.pdb,2.59,100.0,0.7702,466.0,0.19243,0.7702
29583,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3B6H_A.pdb,2.43,100.0,0.76909,469.0,0.19198,0.76909
70036,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2IAG_A.pdb,2.44,100.0,0.76849,471.0,0.19115,0.76849
12434,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5Y1I_B.pdb,1.89,100.0,0.76753,394.0,0.218,0.76753
