,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
35043,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4OWI_B.pdb,1.44,91.0,0.3358,33.0,0.78513,0.78513
17975,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5FV8_E.pdb,1.05,91.0,0.36065,37.0,0.78505,0.78505
3786,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6KTS_D.pdb,0.84,91.0,0.3437,34.0,0.78469,0.78469
34925,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3TQ2_A.pdb,0.9,91.0,0.3519,35.0,0.78464,0.78464
69120,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3AHA_D.pdb,0.8,91.0,0.34467,34.0,0.78153,0.78153
75642,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6G_I.pdb,0.75,91.0,0.31544,30.0,0.77927,0.77927
22265,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5HKR_B.pdb,0.78,91.0,0.31457,30.0,0.77824,0.77824
74183,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3GJP_B.pdb,1.57,91.0,0.34019,35.0,0.77617,0.77617
3494,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4H1W_B.pdb,0.78,91.0,0.32468,31.0,0.7748,0.7748
12636,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4PNB_B.pdb,1.11,91.0,0.30927,30.0,0.77158,0.77158
2092,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A50_D.pdb,0.78,91.0,0.36764,40.0,0.76767,0.76767
40113,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6JQK_C.pdb,0.86,91.0,0.34231,34.0,0.76728,0.76728
22147,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5JGE_E.pdb,0.73,91.0,0.31565,30.0,0.7662,0.7662
56384,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1T6F_B.pdb,1.3,91.0,0.36636,37.0,0.76395,0.76395
28383,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB0_D.pdb,1.58,91.0,0.36074,37.0,0.76362,0.76362
75700,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q25_B.pdb,0.64,91.0,0.30872,33.0,0.76312,0.76312
55797,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1VZJ_G.pdb,1.18,91.0,0.34389,34.0,0.76284,0.76284
41984,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2WQ1_A.pdb,1.12,91.0,0.32465,32.0,0.76276,0.76276
63367,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VIE_B.pdb,0.94,91.0,0.35032,36.0,0.76203,0.76203
45900,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB2_C.pdb,0.86,91.0,0.31191,30.0,0.75997,0.75997
15579,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1IJ0_B.pdb,0.86,91.0,0.32184,31.0,0.75988,0.75988
2327,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFH_B.pdb,0.91,91.0,0.31079,30.0,0.75979,0.75979
8469,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VH7_F.pdb,0.78,91.0,0.31428,31.0,0.75782,0.75782
45549,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3KJL_H.pdb,0.73,91.0,0.31601,32.0,0.75762,0.75762
19328,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3W5A_C.pdb,1.01,91.0,0.31855,31.0,0.75707,0.75707
60170,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4OJK_C.pdb,1.34,91.0,0.36439,37.0,0.7564,0.7564
55856,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ET3_B.pdb,0.85,91.0,0.3122,30.0,0.75598,0.75598
69701,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2Z2T_F.pdb,0.87,91.0,0.33188,33.0,0.75553,0.75553
50289,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Q90_M.pdb,1.09,91.0,0.34481,34.0,0.75552,0.75552
78558,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6OUG_C.pdb,1.5,91.0,0.33591,34.0,0.75386,0.75386
11107,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6J5E_H.pdb,0.77,91.0,0.30432,29.0,0.752,0.752
10698,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFH_D.pdb,0.87,91.0,0.31108,30.0,0.75182,0.75182
67664,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RX4_C.pdb,0.87,91.0,0.32147,31.0,0.75025,0.75025
80777,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_C.pdb,1.29,91.0,0.34237,34.0,0.74985,0.74985
1452,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RQF_F.pdb,1.32,91.0,0.35615,36.0,0.74928,0.74928
28149,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1QEY_A.pdb,0.86,91.0,0.32164,31.0,0.74912,0.74912
56092,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1ZVB_A.pdb,1.0,91.0,0.3466,34.0,0.74883,0.74883
21970,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5HKN_B.pdb,0.88,91.0,0.31117,30.0,0.74877,0.74877
73370,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4H7R_B.pdb,1.36,91.0,0.31602,31.0,0.74866,0.74866
2792,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5FV8_A.pdb,1.24,91.0,0.35077,36.0,0.7482,0.7482
18857,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2NRN_D.pdb,0.77,91.0,0.3251,34.0,0.74813,0.74813
4369,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6TF9_DP1.pdb,0.86,91.0,0.3215,31.0,0.74794,0.74794
52806,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4YUU_x1.pdb,0.97,91.0,0.33941,36.0,0.74556,0.74556
82700,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6LUM_E.pdb,1.05,91.0,0.30836,31.0,0.74543,0.74543
9641,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RQF_N.pdb,1.39,91.0,0.3536,36.0,0.74491,0.74491
78966,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5IBW_C.pdb,1.16,91.0,0.392,43.0,0.74397,0.74397
50230,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5EON_A.pdb,0.84,91.0,0.30231,29.0,0.74382,0.74382
14106,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7DEG_F.pdb,0.92,91.0,0.32971,32.0,0.74369,0.74369
33989,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2AKF_A.pdb,0.99,91.0,0.31939,32.0,0.74258,0.74258
79551,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1KD8_D.pdb,1.02,91.0,0.34642,35.0,0.74253,0.74253
173,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5W5C_A.pdb,1.14,91.0,0.3626,38.0,0.742,0.742
73019,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5W5D_A.pdb,1.1,91.0,0.36368,38.0,0.74084,0.74084
10109,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VTQ_D.pdb,1.35,91.0,0.35177,37.0,0.74044,0.74044
81010,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3F4Y_E.pdb,1.41,91.0,0.35417,38.0,0.74032,0.74032
34867,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB1_A.pdb,0.91,91.0,0.31997,31.0,0.73773,0.73773
74707,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4N3Y_A.pdb,1.08,91.0,0.33571,35.0,0.73736,0.73736
74475,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFG_D.pdb,0.83,91.0,0.30242,30.0,0.73729,0.73729
68480,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4YYP_B.pdb,1.53,91.0,0.31274,32.0,0.73653,0.73653
31417,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3W19_C.pdb,1.68,91.0,0.36311,38.0,0.73466,0.73466
51168,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2HY6_D.pdb,0.92,91.0,0.32921,32.0,0.73448,0.73448
11578,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5H0N_L.pdb,1.45,91.0,0.3055,30.0,0.73384,0.73384
48416,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2XUS_A.pdb,0.65,91.0,0.35091,41.0,0.73201,0.73201
12576,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A48_B.pdb,1.44,91.0,0.37886,40.0,0.73178,0.73178
58073,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4C1A_C.pdb,0.87,91.0,0.3318,35.0,0.73098,0.73098
36678,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7AL0_A.pdb,1.7,91.0,0.35703,39.0,0.73088,0.73088
48768,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3WMJ_B.pdb,1.25,91.0,0.34998,37.0,0.73062,0.73062
42275,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4WOL_B.pdb,1.29,91.0,0.30623,30.0,0.73019,0.73019
11814,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2KIX_A.pdb,1.09,91.0,0.32495,33.0,0.72965,0.72965
45139,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XXZ_B.pdb,0.9,91.0,0.31014,30.0,0.72947,0.72947
46308,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3HRO_A.pdb,1.52,91.0,0.35872,37.0,0.72926,0.72926
32353,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7O0V_BT.pdb,1.56,91.0,0.3562,40.0,0.72917,0.72917
70516,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3WMI_B.pdb,1.26,91.0,0.35011,37.0,0.72903,0.72903
76165,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q1W_B.pdb,0.75,91.0,0.30504,33.0,0.72885,0.72885
54679,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_B.pdb,1.27,91.0,0.33769,34.0,0.72812,0.72812
56793,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5KKV_A.pdb,1.66,91.0,0.31833,32.0,0.72757,0.72757
75874,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FTG_4.pdb,1.94,91.0,0.32858,34.0,0.72647,0.72647
13343,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1ZIJ_A.pdb,1.44,91.0,0.31192,32.0,0.72625,0.72625
81596,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6D_B.pdb,0.99,91.0,0.30749,30.0,0.72563,0.72563
34164,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2VOY_K.pdb,1.1,91.0,0.32532,32.0,0.72553,0.72553
49938,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1JQ1_B.pdb,1.1,91.0,0.33329,34.0,0.72544,0.72544
52396,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4C1A_A.pdb,1.54,91.0,0.34785,36.0,0.72542,0.72542
71097,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3G9R_A.pdb,1.72,91.0,0.38095,42.0,0.72425,0.72425
75057,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6F_A.pdb,0.89,91.0,0.31017,30.0,0.72414,0.72414
26675,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6S7O_B.pdb,1.39,91.0,0.32052,33.0,0.72368,0.72368
32295,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Q90_G.pdb,1.45,91.0,0.29681,30.0,0.7234,0.7234
73077,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4U5T_B.pdb,1.4,91.0,0.35583,37.0,0.7228,0.7228
66850,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1KDD_F.pdb,1.05,91.0,0.33553,35.0,0.7222,0.7222
10168,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XNE_C.pdb,0.91,91.0,0.30927,30.0,0.72188,0.72188
69527,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3LJM_B.pdb,0.93,91.0,0.29971,29.0,0.72118,0.72118
