,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
65983,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4H8O_D.pdb,1.49,151.0,0.17951,30.0,0.73083,0.73083
82633,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6C_B.pdb,0.99,151.0,0.17815,30.0,0.73061,0.73061
18787,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2WQ1_A.pdb,1.57,151.0,0.1868,32.0,0.7302,0.7302
41016,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4PN8_F.pdb,1.39,151.0,0.18022,30.0,0.72926,0.72926
21127,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFG_D.pdb,1.45,151.0,0.18028,30.0,0.72864,0.72864
64821,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ET3_B.pdb,1.46,151.0,0.18007,30.0,0.72848,0.72848
69127,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1GCM_B.pdb,1.91,151.0,0.18838,32.0,0.72843,0.72843
42367,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XYW_BO.pdb,1.31,151.0,0.17079,30.0,0.72833,0.72833
35981,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4YYP_B.pdb,1.68,151.0,0.18454,32.0,0.72808,0.72808
10074,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q5S_C.pdb,1.44,151.0,0.17994,30.0,0.72742,0.72742
36975,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6G_I.pdb,1.31,151.0,0.18157,30.0,0.72704,0.72704
50460,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1IJ1_B.pdb,1.52,151.0,0.18526,31.0,0.7253,0.7253
20540,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6F_A.pdb,1.44,151.0,0.17989,30.0,0.72475,0.72475
24354,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XXZ_B.pdb,1.34,151.0,0.181,30.0,0.72293,0.72293
71571,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1COI_A.pdb,1.14,151.0,0.17677,29.0,0.72189,0.72189
46825,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6J5E_H.pdb,1.14,151.0,0.17641,29.0,0.72153,0.72153
32695,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6TF9_DP1.pdb,1.22,151.0,0.18208,31.0,0.72084,0.72084
41604,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFH_D.pdb,0.96,151.0,0.17845,30.0,0.7207,0.7207
76223,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4ZP3_P.pdb,1.27,151.0,0.17062,30.0,0.71984,0.71984
6911,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5EON_A.pdb,1.13,151.0,0.17653,29.0,0.71961,0.71961
47237,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1M3W_D.pdb,1.42,151.0,0.17472,30.0,0.71876,0.71876
65053,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2WPZ_C.pdb,1.88,151.0,0.18844,33.0,0.71871,0.71871
24177,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RX4_C.pdb,1.64,151.0,0.17859,31.0,0.71863,0.71863
32459,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q5S_D.pdb,1.49,151.0,0.17902,30.0,0.71515,0.71515
42543,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4C31_A.pdb,1.48,151.0,0.17556,31.0,0.71476,0.71476
9133,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7L33_C.pdb,1.1,151.0,0.17671,30.0,0.71474,0.71474
12548,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6L4U_M.pdb,1.82,151.0,0.178,30.0,0.71448,0.71448
50635,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1GCM_C.pdb,1.55,151.0,0.1952,33.0,0.71409,0.71409
8781,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB2_C.pdb,1.44,151.0,0.17978,30.0,0.713,0.713
38968,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4PNB_B.pdb,1.97,151.0,0.18148,30.0,0.71241,0.71241
36565,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3JAP_r.pdb,1.72,151.0,0.18174,31.0,0.71205,0.71205
32636,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3RK2_E.pdb,1.11,151.0,0.18295,32.0,0.71187,0.71187
31579,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5HKR_B.pdb,1.37,151.0,0.18002,30.0,0.71165,0.71165
46062,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3R4A_B.pdb,1.12,151.0,0.17653,30.0,0.71152,0.71152
40021,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XY0_A.pdb,1.4,151.0,0.1797,30.0,0.71102,0.71102
17214,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3EFD_K.pdb,1.0,151.0,0.17801,30.0,0.71032,0.71032
61217,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2JXF_A.pdb,1.58,151.0,0.18421,30.0,0.70876,0.70876
31051,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1IJ0_B.pdb,1.58,151.0,0.17925,31.0,0.70834,0.70834
9308,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7BAW_F.pdb,1.53,151.0,0.17884,30.0,0.70625,0.70625
45653,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6WA0_B.pdb,1.55,151.0,0.17541,30.0,0.70552,0.70552
26476,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6WB3_A.pdb,1.6,151.0,0.1781,30.0,0.70415,0.70415
38674,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6LUM_E.pdb,1.46,151.0,0.18456,31.0,0.70362,0.70362
8196,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3OIQ_B.pdb,1.27,151.0,0.17513,30.0,0.70286,0.70286
30756,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XY1_A.pdb,1.58,151.0,0.17841,30.0,0.70259,0.70259
22826,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XY0_C.pdb,1.47,151.0,0.17954,30.0,0.7014,0.7014
34283,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4YUU_J1.pdb,1.29,151.0,0.17663,32.0,0.70129,0.70129
20189,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_A.pdb,1.74,151.0,0.18829,34.0,0.70124,0.70124
57026,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1SVF_B.pdb,1.7,151.0,0.21685,38.0,0.69992,0.69992
53801,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5YC0_G.pdb,1.11,151.0,0.18257,31.0,0.69984,0.69984
58132,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A4Y_E.pdb,1.62,151.0,0.17649,29.0,0.69974,0.69974
25947,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6Q5Q_A.pdb,1.03,151.0,0.17777,32.0,0.69968,0.69968
59647,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3J47_P.pdb,1.98,151.0,0.18623,34.0,0.69809,0.69809
24708,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G69_G.pdb,1.58,151.0,0.17815,30.0,0.69806,0.69806
26358,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2R2V_G.pdb,1.02,151.0,0.17788,33.0,0.69793,0.69793
24118,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7L33_B.pdb,1.16,151.0,0.17604,30.0,0.69741,0.69741
30402,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6RQF_F.pdb,1.74,151.0,0.19617,36.0,0.69672,0.69672
39378,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7AR7_v.pdb,1.57,151.0,0.16375,30.0,0.69632,0.69632
3829,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3TQ2_A.pdb,1.63,151.0,0.19572,35.0,0.69621,0.69621
53331,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB1_A.pdb,1.2,151.0,0.18129,31.0,0.69553,0.69553
73258,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_C.pdb,1.12,151.0,0.1887,34.0,0.69522,0.69522
79546,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6KTS_D.pdb,1.8,151.0,0.18845,34.0,0.69471,0.69471
43541,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A4Y_D.pdb,1.15,151.0,0.1761,29.0,0.69396,0.69396
31343,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5JGE_E.pdb,1.29,151.0,0.17558,30.0,0.69389,0.69389
51690,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3N23_E.pdb,1.63,151.0,0.17597,31.0,0.69316,0.69316
289,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4C1A_C.pdb,1.05,151.0,0.18974,35.0,0.6909,0.6909
49231,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6S7O_B.pdb,2.37,151.0,0.18289,33.0,0.69084,0.69084
23118,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1G2C_R.pdb,1.46,151.0,0.20359,37.0,0.68974,0.68974
26712,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4OWI_B.pdb,2.29,151.0,0.17674,33.0,0.68946,0.68946
9426,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7E8E_K.pdb,1.44,151.0,0.17379,31.0,0.68802,0.68802
2552,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2NRN_D.pdb,1.73,151.0,0.18827,34.0,0.68706,0.68706
22004,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1KD8_F.pdb,1.28,151.0,0.19292,35.0,0.68696,0.68696
29817,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2Z2T_F.pdb,1.53,151.0,0.18949,33.0,0.68588,0.68588
54037,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5F5U_C.pdb,0.8,151.0,0.1674,32.0,0.68574,0.68574
68022,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1JEK_B.pdb,1.28,151.0,0.19267,34.0,0.68568,0.68568
12018,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5H0N_L.pdb,1.47,151.0,0.17304,30.0,0.68511,0.68511
22415,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VH7_F.pdb,1.13,151.0,0.18206,31.0,0.68414,0.68414
50053,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2AKF_A.pdb,0.97,151.0,0.17817,32.0,0.68354,0.68354
4875,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5BN0_E.pdb,1.21,151.0,0.20027,36.0,0.68332,0.68332
74711,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2A93_A.pdb,1.33,151.0,0.18044,32.0,0.68306,0.68306
61565,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3TE3_A.pdb,2.05,151.0,0.18052,34.0,0.6829,0.6829
