,Target Path,RMSD,Length1,TMscore1,Length2,TMscore2,maxTMscore
5136,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1IJ1_B.pdb,0.84,219.0,0.13844,31.0,0.77717,0.77717
2905,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XNE_C.pdb,0.86,219.0,0.13381,30.0,0.77607,0.77607
13289,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2BEQ_B.pdb,1.53,219.0,0.15132,36.0,0.77516,0.77516
14045,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3VIE_B.pdb,1.53,219.0,0.15595,36.0,0.77405,0.77405
1101,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1KDD_F.pdb,1.58,219.0,0.15118,35.0,0.77375,0.77375
38248,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3AHA_D.pdb,1.12,219.0,0.14942,34.0,0.77356,0.77356
23942,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2A93_B.pdb,1.41,219.0,0.13915,32.0,0.77319,0.77319
26830,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2AKF_A.pdb,1.05,219.0,0.14175,32.0,0.77245,0.77245
11254,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4C1A_A.pdb,1.95,219.0,0.1519,36.0,0.77079,0.77079
64499,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2NRN_D.pdb,1.41,219.0,0.14793,34.0,0.77045,0.77045
13115,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6S7O_B.pdb,1.93,219.0,0.14044,33.0,0.77035,0.77035
32097,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1Q90_L.pdb,1.15,219.0,0.13283,32.0,0.76916,0.76916
3781,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5HKR_B.pdb,1.01,219.0,0.13304,30.0,0.76833,0.76833
29237,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7A4Y_D.pdb,0.85,219.0,0.12957,29.0,0.76765,0.76765
68398,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1KD8_F.pdb,1.61,219.0,0.15097,35.0,0.7673,0.7673
44730,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2MET_A.pdb,1.71,219.0,0.15003,37.0,0.76711,0.76711
46719,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3A0B_x.pdb,1.53,219.0,0.13928,34.0,0.76608,0.76608
24942,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YB1_A.pdb,1.14,219.0,0.13685,31.0,0.76543,0.76543
64033,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6FTG_4.pdb,1.54,219.0,0.14418,34.0,0.76518,0.76518
78772,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFG_D.pdb,0.76,219.0,0.13442,30.0,0.76494,0.76494
57806,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1WFB_B.pdb,1.69,219.0,0.15407,37.0,0.76384,0.76384
81633,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5EON_A.pdb,0.8,219.0,0.12974,29.0,0.76357,0.76357
60889,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1J5B_A.pdb,1.07,219.0,0.16306,37.0,0.76324,0.76324
24177,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4PN8_F.pdb,1.11,219.0,0.13261,30.0,0.76295,0.76295
173,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6JQK_C.pdb,1.54,219.0,0.14852,34.0,0.76244,0.76244
22704,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6XXZ_B.pdb,1.27,219.0,0.13221,30.0,0.76193,0.76193
73463,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6LUM_E.pdb,1.76,219.0,0.13412,31.0,0.76164,0.76164
27538,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1VZJ_G.pdb,0.94,219.0,0.15097,34.0,0.76116,0.76116
75035,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1PQ1_B.pdb,1.25,219.0,0.13685,33.0,0.761,0.761
16490,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3G1E_B.pdb,1.39,219.0,0.15609,37.0,0.76094,0.76094
3780,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4GDO_D.pdb,1.77,219.0,0.17054,41.0,0.75998,0.75998
45081,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4OJK_C.pdb,1.61,219.0,0.15864,37.0,0.7585,0.7585
38425,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3RK2_E.pdb,1.36,219.0,0.14042,32.0,0.75848,0.75848
65196,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ET3_B.pdb,0.78,219.0,0.13429,30.0,0.75784,0.75784
38015,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1IJ0_B.pdb,0.92,219.0,0.13779,31.0,0.75719,0.75719
39245,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4OGQ_E.pdb,1.21,219.0,0.13255,31.0,0.75695,0.75695
23058,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2WQ1_A.pdb,0.97,219.0,0.14189,32.0,0.75693,0.75693
1565,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3H00_A.pdb,1.71,219.0,0.16606,39.0,0.75682,0.75682
53651,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5ZCX_A.pdb,0.86,219.0,0.13826,31.0,0.75673,0.75673
23588,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5HKN_B.pdb,0.79,219.0,0.13424,30.0,0.75642,0.75642
3547,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/7NFH_B.pdb,0.91,219.0,0.13351,30.0,0.75561,0.75561
24767,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5KKV_A.pdb,1.75,219.0,0.13812,32.0,0.75531,0.75531
51533,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2R2V_G.pdb,1.47,219.0,0.14308,33.0,0.75341,0.75341
59608,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1BB1_C.pdb,1.23,219.0,0.14846,34.0,0.75301,0.75301
71540,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1T6F_B.pdb,1.71,219.0,0.15911,37.0,0.75269,0.75269
21584,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3S8G_C.pdb,0.98,219.0,0.13746,31.0,0.75235,0.75235
17655,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/2OVC_A.pdb,1.42,219.0,0.12749,30.0,0.75232,0.75232
60192,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4P67_E.pdb,1.83,219.0,0.15361,37.0,0.75185,0.75185
18064,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6YTU_A.pdb,0.96,219.0,0.1464,34.0,0.7508,0.7508
70375,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/5CMZ_D.pdb,1.63,219.0,0.1428,34.0,0.7506,0.7506
44555,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4D2H_G.pdb,1.93,219.0,0.14042,35.0,0.75052,0.75052
43034,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4H7R_B.pdb,1.5,219.0,0.13498,31.0,0.74985,0.74985
65664,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3F4Y_E.pdb,1.79,219.0,0.15875,38.0,0.74896,0.74896
52650,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G6G_I.pdb,0.9,219.0,0.13357,30.0,0.74844,0.74844
52121,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1ET1_A.pdb,1.15,219.0,0.14934,34.0,0.74844,0.74844
22291,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6G68_F.pdb,1.09,219.0,0.13255,30.0,0.74836,0.74836
63565,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/3OIQ_B.pdb,1.55,219.0,0.12469,30.0,0.74829,0.74829
80229,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6LVN_B.pdb,1.49,219.0,0.14826,35.0,0.74804,0.74804
57165,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/6JLU_x.pdb,1.64,219.0,0.14219,35.0,0.74797,0.74797
69736,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/1YOD_A.pdb,0.77,219.0,0.12995,30.0,0.74757,0.74757
49596,/gpfs/alpine/bif135/proj-shared/rbd_work/databases/PDB70/pdb70_2022_03_19/rbd_work/pdb70_2022_03_19_structures/structure_dir/4OXM_A.pdb,1.78,219.0,0.16182,38.0,0.74726,0.74726
